id;name;manufacturer;caliber;weight_grains;bc_g1;bc_g7;type;quantity;cost_per_unit;notes;bc_segments_json;source;source_version;external_id;external_ref;source_kind;evidence_level;display_name;source_label;profile_json;raw_json;diameter_mm;diameter_in;diameter_source;length_mm;length_source;recommended_twist;raw_type;profile_type;base_type;tip_type;shape_family;construction_type;intended_use;inference_confidence;bc_segment_count;profile_keys;raw_keys;minimum_expansion_fps;preferred_impact_min_fps;preferred_impact_max_fps;terminal_notes;geometry_notes
5584;Silv.Tip;Winchester;.311;190.0;0.275;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Winchester|Silv.Tip|.311|190.0;reference_memory_dump;memory_extracted;Winchester Silv.Tip;Internal reference seed;"{""diameter_mm"": 7.9, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Winchester"", ""pname"": ""Silv.Tip"", ""lotid"": """", ""caliber"": "".311"", ""gdia"": 7.9, ""glen"": 25.4, ""gmass"": 190, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.275, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 5409}";7.9;0.311;profile_json;25.4;profile_json;14.5;;;;polymer_tip;;;hunting;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;1600.0;1750.0;3150.0;polymer-tip profile;Greenhill ca. 1:14.5 | polymer-tip profile
5607;SP Pow.Point;Winchester;.321;170.0;0.207;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Winchester|SP Pow.Point|.321|170.0;reference_memory_dump;memory_extracted;Winchester SP Pow.Point;Internal reference seed;"{""diameter_mm"": 8.15, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Winchester"", ""pname"": ""SP Pow.Point"", ""lotid"": """", ""caliber"": "".321"", ""gdia"": 8.15, ""glen"": 25.4, ""gmass"": 170, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.207, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 5432}";8.15;0.3209;profile_json;25.4;profile_json;15.4;;;;soft_point;hunting;hunting_jacketed;hunting;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;1600.0;1750.0;3000.0;traditional hunting profile;Greenhill ca. 1:15.4 | hunting jacketed | traditional hunting profile
5585;Silv.Tip;Winchester;.321;170.0;0.207;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Winchester|Silv.Tip|.321|170.0;reference_memory_dump;memory_extracted;Winchester Silv.Tip;Internal reference seed;"{""diameter_mm"": 8.15, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Winchester"", ""pname"": ""Silv.Tip"", ""lotid"": """", ""caliber"": "".321"", ""gdia"": 8.15, ""glen"": 25.4, ""gmass"": 170, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.207, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 5410}";8.15;0.3209;profile_json;25.4;profile_json;15.4;;;;polymer_tip;;;hunting;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;1600.0;1750.0;3150.0;polymer-tip profile;Greenhill ca. 1:15.4 | polymer-tip profile
5608;SP Pow.Point;Winchester;.323;170.0;0.208;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Winchester|SP Pow.Point|.323|170.0;reference_memory_dump;memory_extracted;Winchester SP Pow.Point;Internal reference seed;"{""diameter_mm"": 8.2, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Winchester"", ""pname"": ""SP Pow.Point"", ""lotid"": """", ""caliber"": "".323"", ""gdia"": 8.2, ""glen"": 25.4, ""gmass"": 170, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.208, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 5433}";8.2;0.3228;profile_json;25.4;profile_json;15.6;;;;soft_point;hunting;hunting_jacketed;hunting;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;1600.0;1750.0;3000.0;traditional hunting profile;Greenhill ca. 1:15.6 | hunting jacketed | traditional hunting profile
5609;SP Pow.Point;Winchester;.338;200.0;0.31;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Winchester|SP Pow.Point|.338|200.0;reference_memory_dump;memory_extracted;Winchester SP Pow.Point;Internal reference seed;"{""diameter_mm"": 8.59, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Winchester"", ""pname"": ""SP Pow.Point"", ""lotid"": """", ""caliber"": "".338"", ""gdia"": 8.59, ""glen"": 25.4, ""gmass"": 200, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.31, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 5434}";8.59;0.3382;profile_json;25.4;profile_json;17.2;;;;soft_point;hunting;hunting_jacketed;hunting;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;1600.0;1750.0;3000.0;traditional hunting profile;Greenhill ca. 1:17.2 | hunting jacketed | traditional hunting profile
5594;SP;Winchester;.338;225.0;0.438;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Winchester|SP|.338|225.0;reference_memory_dump;memory_extracted;Winchester SP;Internal reference seed;"{""diameter_mm"": 8.59, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Winchester"", ""pname"": ""SP"", ""lotid"": """", ""caliber"": "".338"", ""gdia"": 8.59, ""glen"": 25.4, ""gmass"": 225, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.438, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 5419}";8.59;0.3382;profile_json;25.4;profile_json;17.2;;;;soft_point;hunting;hunting_jacketed;hunting;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;1600.0;1750.0;3000.0;traditional hunting profile;Greenhill ca. 1:17.2 | hunting jacketed | traditional hunting profile
5555;FailSafe FS338;Winchester;.338;230.0;0.436;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Winchester|FailSafe FS338|.338|230.0;reference_memory_dump;memory_extracted;Winchester FailSafe FS338;Internal reference seed;"{""diameter_mm"": 8.59, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Winchester"", ""pname"": ""FailSafe FS338"", ""lotid"": """", ""caliber"": "".338"", ""gdia"": 8.59, ""glen"": 25.4, ""gmass"": 230, ""gpressure"": 280, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.436, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 5380}";8.59;0.3382;profile_json;25.4;profile_json;17.2;;;;;;;;low;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;;;;;Greenhill ca. 1:17.2
5586;Silv.Tip;Winchester;.348;200.0;0.276;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Winchester|Silv.Tip|.348|200.0;reference_memory_dump;memory_extracted;Winchester Silv.Tip;Internal reference seed;"{""diameter_mm"": 8.84, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Winchester"", ""pname"": ""Silv.Tip"", ""lotid"": """", ""caliber"": "".348"", ""gdia"": 8.84, ""glen"": 25.4, ""gmass"": 200, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.276, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 5411}";8.84;0.348;profile_json;25.4;profile_json;18.2;;;;polymer_tip;;;hunting;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;1600.0;1750.0;3150.0;polymer-tip profile;Greenhill ca. 1:18.2 | polymer-tip profile
5610;SP Pow.Point 35Rem;Winchester;.358;200.0;0.287;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Winchester|SP Pow.Point 35Rem|.358|200.0;reference_memory_dump;memory_extracted;Winchester SP Pow.Point 35Rem;Internal reference seed;"{""diameter_mm"": 9.09, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Winchester"", ""pname"": ""SP Pow.Point 35Rem"", ""lotid"": """", ""caliber"": "".358"", ""gdia"": 9.09, ""glen"": 25.4, ""gmass"": 200, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.287, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 5435}";9.09;0.3579;profile_json;25.4;profile_json;19.2;;;;soft_point;hunting;hunting_jacketed;hunting;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;1600.0;1750.0;3000.0;traditional hunting profile;Greenhill ca. 1:19.2 | hunting jacketed | traditional hunting profile
5612;SPFN Pow.Point;Winchester;.358;200.0;0.238;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Winchester|SPFN Pow.Point|.358|200.0;reference_memory_dump;memory_extracted;Winchester SPFN Pow.Point;Internal reference seed;"{""diameter_mm"": 9.09, ""length_mm"": 25.4, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": null, ""tail_type"": null, ""ubcs"": null}";"{""id"": null, ""mname"": ""Winchester"", ""pname"": ""SPFN Pow.Point"", ""lotid"": """", ""caliber"": "".358"", ""gdia"": 9.09, ""glen"": 25.4, ""gmass"": 200, ""gpressure"": 250, ""gfriction"": 0, ""gtaildiaA"": 0, ""gtaildiaB"": 0, ""gtailh"": 0, ""gtailtype"": 0, ""gdepthmax"": 0, ""g1bc"": 0.238, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 5437}";9.09;0.3579;profile_json;25.4;profile_json;19.2;;;;soft_point;hunting;hunting_jacketed;hunting;high;0;diameter_mm, length_mm, tail_dia_a_mm, tail_dia_b_mm, tail_height_mm, tail_type, ubcs;caliber, cby, cdate, descr, g1bc, g7bc, gUBCS, gdepthmax, gdia, geloescht, gfriction, glen, gmass, gpressure, gtaildiaA, gtaildiaB, gtailh, gtailtype, id, imageUuid, lotid, mby, mdate, mname, mode, origin, pname, rowid, status, type;1600.0;1750.0;3000.0;traditional hunting profile;Greenhill ca. 1:19.2 | hunting jacketed | traditional hunting profile
