id;manufacturer;name;display_name;caliber;weight_grains;diameter_mm;diameter_in;length_mm;length_source;recommended_twist;type;base_type;tip_type;shape_family;construction_type;inference_confidence;bc_g1;bc_g7;source;source_kind;source_label;external_id;notes
1857;GS-Custom;HV 063;GS-Custom HV 063;.270;80.0;6.86;0.2701;21.8;profile_json;;;;;;;low;0.32;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1861;GS-Custom;HV 068 G5-BC;GS-Custom HV 068 G5-BC;.270;110.0;6.86;0.2701;29.4;profile_json;;;;;;;low;0.47;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1883;GS-Custom;HV 122 G5-BC;GS-Custom HV 122 G5-BC;.270;120.0;6.86;0.2701;31.9;profile_json;;;;;;;low;0.485;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1812;GS-Custom;HP 008;GS-Custom HP 008;.270;130.0;6.86;0.2701;31.6;profile_json;;;;open_tip;;;medium;0.5;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1797;GS-Custom;FN 121 no BC;GS-Custom FN 121 no BC;.270;140.0;6.86;0.2701;41.9;profile_json;;;;;;;low;0.285;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1856;GS-Custom;HV 062 G5-BC;GS-Custom HV 062 G5-BC;.284;120.0;7.21;0.2839;31.2;profile_json;;;;;;;low;0.495;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1859;GS-Custom;HV 065 G5-BC;GS-Custom HV 065 G5-BC;.284;130.0;7.21;0.2839;32.8;profile_json;;;;;;;low;0.521;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1813;GS-Custom;HP 009;GS-Custom HP 009;.284;140.0;7.21;0.2839;33.5;profile_json;;;;open_tip;;;medium;0.5;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1798;GS-Custom;FN 124;GS-Custom FN 124;.284;150.0;7.21;0.2839;26.4;profile_json;;;;;;;low;0.221;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1800;GS-Custom;FN 126;GS-Custom FN 126;.284;150.0;7.21;0.2839;26.4;profile_json;;;;;;;low;0.221;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1814;GS-Custom;HP 010;GS-Custom HP 010;.284;150.0;7.21;0.2839;35.4;profile_json;;;;open_tip;;;medium;0.53;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1815;GS-Custom;HP 012;GS-Custom HP 012;.284;160.0;7.21;0.2839;37.7;profile_json;;;;open_tip;;;medium;0.61;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1864;GS-Custom;HV 071 G5-BC;GS-Custom HV 071 G5-BC;.285;120.0;7.24;0.285;31.7;profile_json;;;;;;;low;0.49;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1858;GS-Custom;HV 064 G5-BC;GS-Custom HV 064 G5-BC;.285;130.0;7.24;0.285;33.5;profile_json;;;;;;;low;0.525;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1871;GS-Custom;HV 081;GS-Custom HV 081;.308;100.0;7.82;0.3079;21.9;profile_json;;;;;;;low;0.305;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1816;GS-Custom;HP 013;GS-Custom HP 013;.308;130.0;7.82;0.3079;27.6;profile_json;;;;open_tip;;;medium;0.45;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1870;GS-Custom;HV 080 G5-BC;GS-Custom HV 080 G5-BC;.308;130.0;7.82;0.3079;29.2;profile_json;;;;;;;low;0.43;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1772;GS-Custom;FN 006 no BC;GS-Custom FN 006 no BC;.308;145.0;7.82;0.3079;2.5;profile_json;;;;;;;low;0.2;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1854;GS-Custom;HV 059;GS-Custom HV 059;.308;145.0;7.82;0.3079;27.2;profile_json;;;;;;;low;0.23;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1817;GS-Custom;HP 014;GS-Custom HP 014;.308;150.0;7.82;0.3079;30.6;profile_json;;;;open_tip;;;medium;0.46;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1869;GS-Custom;HV 079;GS-Custom HV 079;.308;150.0;7.82;0.3079;31.6;profile_json;;;;;;;low;0.48;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1868;GS-Custom;HV 078 G5-BC;GS-Custom HV 078 G5-BC;.308;160.0;7.82;0.3079;34.2;profile_json;;;;;;;low;0.53;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1818;GS-Custom;HP 015;GS-Custom HP 015;.308;168.0;7.82;0.3079;33.4;profile_json;;;;open_tip;;;medium;0.48;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1867;GS-Custom;HV 074 G5-BC;GS-Custom HV 074 G5-BC;.308;173.0;7.82;0.3079;37.8;profile_json;;;;;;;low;0.65;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1773;GS-Custom;FN 021 no BC;GS-Custom FN 021 no BC;.308;180.0;7.82;0.3079;30.8;profile_json;;;;;;;low;0.25;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1796;GS-Custom;FN 119 no BC;GS-Custom FN 119 no BC;.308;180.0;7.82;0.3079;28.8;profile_json;;;;;;;low;0.23;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1820;GS-Custom;HP 017;GS-Custom HP 017;.308;180.0;7.82;0.3079;35.7;profile_json;;;;open_tip;;;medium;0.6;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1873;GS-Custom;HV 083 G5-BC;GS-Custom HV 083 G5-BC;.311;140.0;7.9;0.311;29.8;profile_json;;;;;;;low;0.46;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1821;GS-Custom;HP 018;GS-Custom HP 018;.311;150.0;7.9;0.311;30.1;profile_json;;;;open_tip;;;medium;0.45;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1836;GS-Custom;HP 034;GS-Custom HP 034;.311;170.0;7.9;0.311;33.3;profile_json;;;;open_tip;;;medium;0.47;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1884;GS-Custom;HV 123;GS-Custom HV 123;.318;157.0;8.08;0.3181;32.5;profile_json;;;;;;;low;0.42;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1822;GS-Custom;HP 019;GS-Custom HP 019;.318;180.0;8.08;0.3181;34.0;profile_json;;;;open_tip;;;medium;0.48;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1881;GS-Custom;HV 102 G5-BC;GS-Custom HV 102 G5-BC;.323;160.0;8.2;0.3228;31.5;profile_json;;;;;;;low;0.405;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1823;GS-Custom;HP 020;GS-Custom HP 020;.323;180.0;8.2;0.3228;32.8;profile_json;;;;open_tip;;;medium;0.48;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1866;GS-Custom;HV 073;GS-Custom HV 073;.323;180.0;8.2;0.3228;36.3;profile_json;;;;;;;low;0.53;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1824;GS-Custom;HP 022;GS-Custom HP 022;.323;200.0;8.2;0.3228;35.7;profile_json;;;;open_tip;;;medium;0.54;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1825;GS-Custom;HP 023;GS-Custom HP 023;.330;200.0;8.38;0.3299;35.0;profile_json;;;;open_tip;;;medium;0.58;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1863;GS-Custom;HV 070 G5-BC;GS-Custom HV 070 G5-BC;.338;180.0;8.59;0.3382;32.6;profile_json;;;;;;;low;0.45;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1826;GS-Custom;HP 024;GS-Custom HP 024;.338;200.0;8.59;0.3382;33.8;profile_json;;;;open_tip;;;medium;0.564;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1860;GS-Custom;HV 067 G5-BC;GS-Custom HV 067 G5-BC;.338;200.0;8.59;0.3382;36.2;profile_json;;;;;;;low;0.47;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1843;GS-Custom;HP 044;GS-Custom HP 044;.338;225.0;8.59;0.3382;37.1;profile_json;;;;open_tip;;;medium;0.594;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1850;GS-Custom;HV 055;GS-Custom HV 055;.338;225.0;8.59;0.3382;38.8;profile_json;;;;;;;low;0.46;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1782;GS-Custom;FN 085 no BC;GS-Custom FN 085 no BC;.338;250.0;8.59;0.3382;37.3;profile_json;;;;;;;low;0.36;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
1844;GS-Custom;HP 045;GS-Custom HP 045;.338;250.0;8.59;0.3382;40.3;profile_json;;;;open_tip;;;medium;0.676;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
